customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01791,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.98,1369.79,No
C01792,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.57,2074.5,No
C01793,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),71.16,5132.34,No
C01794,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.03,819.93,Yes
C01795,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,106.41,6688.6,No
C01796,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.59,2712.89,No
C01797,Female,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),94.69,3964.25,No
C01798,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),102.34,106.45,Yes
C01799,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.42,441.59,No
C01800,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.0,3214.33,Yes
C01801,Male,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.16,1309.48,No
C01802,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),99.61,7179.98,No
C01803,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.67,2651.15,No
C01804,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,3237.5,Yes
C01805,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),80.5,2244.96,Yes
C01806,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.97,1690.25,Yes
C01807,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,101.86,4177.18,No
C01808,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.74,630.01,No
C01809,Male,0,No,No,26,No,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),55.8,1451.43,No
C01810,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,108.46,1521.47,No
C01811,Male,0,No,Yes,34,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.34,2432.32,No
C01812,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.26,6253.85,Yes
C01813,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.98,504.98,No
C01814,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.31,1078.56,No
C01815,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.7,3362.48,No
C01816,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),107.3,7723.49,No
C01817,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),76.32,1448.8,No
C01818,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.35,483.77,No
C01819,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,81.77,81.41,No
C01820,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.15,4357.88,No
C01821,Male,1,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.28,4666.36,No
C01822,Female,0,Yes,Yes,31,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,80.9,2508.75,No
C01823,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.82,5116.49,No
C01824,Female,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.82,2257.08,Yes
C01825,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,73.33,4832.16,No
C01826,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,44.4,886.05,Yes
C01827,Male,0,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.83,1162.42,No
C01828,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.92,1307.85,Yes
C01829,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.93,611.69,No
C01830,Female,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.39,5959.85,Yes
C01831,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,104.17,3334.84,No
C01832,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.11,185.82,Yes
C01833,Female,1,No,Yes,67,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),90.78,6074.69,No
C01834,Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,102.13,1330.79,No
C01835,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.16,1103.65,No
C01836,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,81.98,1961.94,Yes
C01837,Female,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),115.42,4853.63,Yes
C01838,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.26,692.6,Yes
C01839,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.23,1325.66,No
C01840,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.48,2490.77,No
C01841,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.06,655.02,No
C01842,Male,1,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.69,243.32,No
C01843,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,94.05,553.73,Yes
C01844,Female,1,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.1,466.23,Yes
C01845,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),89.17,1866.66,Yes
C01846,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.69,3249.74,No
C01847,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.35,3365.27,No
C01848,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,49.16,2105.28,No
C01849,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,79.5,4218.27,No
C01850,Male,1,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),76.16,5100.77,No
C01851,Male,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.97,1357.6,Yes
C01852,Male,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.24,5028.08,No
C01853,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),101.81,5597.81,No
C01854,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),104.29,2188.45,No
C01855,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),96.9,1366.41,No
C01856,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),114.67,2986.89,No
C01857,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,79.14,5720.14,No
C01858,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.25,2583.86,No
C01859,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,98.35,1974.9,Yes
C01860,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,105.25,6518.97,No
C01861,Female,0,No,Yes,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.36,3381.29,No
C01862,Male,0,No,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.93,3451.9,No
C01863,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),105.08,7560.78,No
C01864,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,77.03,2874.41,No
C01865,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.87,2265.06,No
C01866,Male,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,66.96,197.52,No
C01867,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.61,1806.25,No
C01868,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,93.55,1216.86,Yes
C01869,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.48,889.33,No
C01870,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),103.48,3211.64,No
C01871,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.69,531.39,Yes
C01872,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),102.68,4105.82,No
C01873,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.29,3789.43,No
C01874,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,106.7,3414.07,Yes
C01875,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.72,2094.65,No
C01876,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),106.48,5536.28,No
C01877,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,92.15,3685.12,No
C01878,Female,0,No,No,39,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,76.1,2973.24,No
C01879,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.14,1471.22,Yes
C01880,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,80.24,2256.9,No
C01881,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,101.87,1447.63,No
C01882,Male,0,Yes,Yes,27,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,76.43,2059.62,No
C01883,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,106.29,1717.85,No
C01884,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),99.08,2681.78,No
C01885,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),97.15,2714.93,No
C01886,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.04,3120.49,Yes
C01887,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),111.37,5909.05,No
C01888,Male,0,No,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.21,3932.8,Yes
C01889,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.51,881.56,Yes
C01890,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,105.49,2538.39,No
C01891,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.77,2360.11,Yes
C01892,Male,0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,78.33,1257.47,No
C01893,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.77,3988.22,No
C01894,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.02,1894.67,No
C01895,Male,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,103.61,3009.55,Yes
C01896,Female,1,No,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,85.7,1122.12,Yes
C01897,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),109.06,2942.03,Yes
C01898,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.01,4473.0,No
C01899,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),101.88,4998.4,No
C01900,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.66,1200.81,No
C01901,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.72,5599.4,No
C01902,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,102.74,3791.05,No
C01903,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,101.8,5098.07,No
C01904,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.24,6975.43,No
C01905,Male,1,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.17,1761.12,Yes
C01906,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.44,2172.43,No
C01907,Male,1,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,95.53,3351.83,No
C01908,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.52,2220.74,No
C01909,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,91.69,5322.36,No
C01910,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,104.2,1445.36,Yes
C01911,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),117.36,8460.56,No
C01912,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),93.51,2804.99,No
C01913,Male,0,Yes,No,23,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72.12,1654.85,No
C01914,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,104.97,212.07,Yes
C01915,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),77.48,5116.59,No
C01916,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,109.75,6031.39,No
C01917,Male,1,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.44,2552.08,Yes
C01918,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.17,403.37,Yes
C01919,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),88.36,2722.97,No
C01920,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,69.72,558.6,Yes
C01921,Male,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.67,5955.41,No
C01922,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,112.35,2669.22,Yes
C01923,Female,1,No,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,81.2,1057.17,Yes
C01924,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,85.32,3063.81,No
C01925,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,94.88,3699.01,No
C01926,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),100.5,4325.25,No
C01927,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,108.04,1519.98,No
C01928,Male,0,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.02,1222.37,No
C01929,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,70.92,1750.84,Yes
C01930,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,94.1,282.2,Yes
C01931,Male,0,No,Yes,27,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,76.77,2055.15,No
C01932,Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,83.23,2236.59,No
C01933,Female,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,108.35,2944.61,Yes
C01934,Female,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.53,1208.44,No
C01935,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,64.73,4642.95,No
C01936,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.45,2698.88,Yes
C01937,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),104.42,3258.88,Yes
C01938,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.15,1688.58,Yes
C01939,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,102.61,2853.01,Yes
C01940,Male,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,791.17,No
C01941,Male,0,Yes,No,44,No,No phone service,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),45.26,2013.56,No
C01942,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.84,8335.92,No
C01943,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.12,196.08,Yes
